C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_29_047.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_29_047.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_29_047.jpg, 0, 0.1162013, 0, 0.04491228
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_29_158.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_29_158.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_29_158.jpg, 0, 0, 0, 0.03549585
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_29_258.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_29_258.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_29_258.jpg, 0, 0, 0, 0.03514073
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_29_359.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_29_359.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_29_359.jpg, 0, 0, 0, 0.03478923
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_29_461.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_29_461.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_29_461.jpg, 0, 0, 0, 0.03444133
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_29_567.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_29_567.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_29_567.jpg, -0.2791916, 0.2791916, 0, 0.2940624
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_29_672.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_29_672.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_29_672.jpg, -0.008279216, 0.5436769, 0, 1.036813
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_29_777.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_29_777.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_29_777.jpg, -0.06895005, 0.3656132, 0, 1.366534
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_29_887.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_29_887.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_29_887.jpg, -0.365698, 0.1692828, 0, 1.579623
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_29_992.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_29_992.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_29_992.jpg, -0.02390087, 0.51108, 0, 2.196308
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_30_093.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_30_093.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_30_093.jpg, -0.1110178, 0.8214107, 0, 3.048647
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_30_198.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_30_198.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_30_198.jpg, 0, 1, 0, 4.214576
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_30_302.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_30_302.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_30_302.jpg, 0, 1, 0, 5.378159
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_30_406.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_30_406.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_30_406.jpg, -0.2808035, 1, 0, 6.508332
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_30_508.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_30_508.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_30_508.jpg, -0.06546684, 1, 0, 7.649835
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_30_620.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_30_620.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_30_620.jpg, -0.3533228, 1, 0, 8.980014
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_30_725.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_30_725.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_30_725.jpg, -0.07536131, 0.7220385, 0, 9.781763
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_30_838.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_30_838.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_30_838.jpg, 0, 0.3530181, 0, 10.29813
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_30_941.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_30_941.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_30_941.jpg, -0.3102684, 0.04274968, 0, 10.30599
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_31_055.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_31_055.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_31_055.jpg, 0, 0.05013859, 0, 10.19165
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_31_157.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_31_157.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_31_157.jpg, -0.3075725, 0.3577111, 0, 10.39862
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_31_271.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_31_271.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_31_271.jpg, 0, 0.696596, 0, 11.1191
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_31_373.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_31_373.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_31_373.jpg, -0.3095854, 1, 0, 11.80199
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_31_475.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_31_475.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_31_475.jpg, -0.007863488, 1, 0, 13.30492
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_31_588.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_31_588.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_31_588.jpg, 0, 1, 0, 14.22878
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_31_701.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_31_701.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_31_701.jpg, -0.1449469, 1, 0, 15.57508
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_31_808.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_31_808.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_31_808.jpg, -0.4197197, 0.7252272, 0, 16.12162
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_31_923.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_31_923.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_31_923.jpg, -0.8118084, 0.3331385, 0, 16.33128
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_32_037.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_32_037.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_32_037.jpg, -0.9242388, 0, 0, 15.9617
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_32_154.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_32_154.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_32_154.jpg, -0.5759624, 0, 0, 15.79269
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_32_256.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_32_256.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_32_256.jpg, -0.2708932, 0, 0, 15.94077
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_32_372.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_32_372.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_32_372.jpg, 0, 0, 0, 15.72836
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_32_474.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_32_474.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_32_474.jpg, 0, 0, 0, 15.27307
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_32_585.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_32_585.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_32_585.jpg, 0, 0, 0, 15.42073
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_32_693.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_32_693.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_32_693.jpg, 0, 0, 0, 15.24057
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_32_801.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_32_801.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_32_801.jpg, 0, 0, 0, 14.80762
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_32_903.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_32_903.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_32_903.jpg, -0.05159869, 0, 0, 14.93773
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_33_018.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_33_018.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_33_018.jpg, 0, 0, 0, 14.7585
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_33_120.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_33_120.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_33_120.jpg, 0, 0.3059617, 0, 14.44095
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_33_236.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_33_236.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_33_236.jpg, 0, 0, 0, 14.49743
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_33_350.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_33_350.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_33_350.jpg, 0, 0, 0, 14.65883
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_33_451.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_33_451.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_33_451.jpg, 0, 0.3020221, 0, 14.66796
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_33_561.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_33_561.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_33_561.jpg, 0, 0.36097, 0, 15.0052
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_33_665.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_33_665.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_33_665.jpg, 0, 0.6393664, 0, 15.65767
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_33_772.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_33_772.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_33_772.jpg, 0, 1, 0, 16.74909
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_33_873.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_33_873.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_33_873.jpg, -0.1187499, 1, 0, 17.62175
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_33_981.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_33_981.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_33_981.jpg, 0, 1, 0, 18.81803
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_34_093.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_34_093.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_34_093.jpg, 0, 0.6605736, 0, 19.73611
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_34_197.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_34_197.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_34_197.jpg, -0.3141367, 0.3464369, 0, 19.81873
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_34_300.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_34_300.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_34_300.jpg, -0.002864711, 0.03516483, 0, 20.05753
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_34_401.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_34_401.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_34_401.jpg, 0, 0, 0, 19.51321
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_34_516.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_34_516.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_34_516.jpg, 0, 0, 0, 19.25819
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_34_632.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_34_632.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_34_632.jpg, -0.1668507, 0, 0, 18.99311
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_34_735.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_34_735.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_34_735.jpg, -0.2760369, 0.3059051, 0, 19.32848
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_34_852.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_34_852.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_34_852.jpg, 0, 0.6525221, 0, 19.82412
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_34_955.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_34_955.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_34_955.jpg, -0.1406799, 0.3387841, 0, 19.88624
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_35_063.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_35_063.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_35_063.jpg, 0, 0.02183253, 0, 20.1346
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_35_173.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_35_173.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_35_173.jpg, -0.3363963, 0.3582288, 0, 20.15321
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_35_283.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_35_283.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_35_283.jpg, -0.005388472, 0.027221, 0, 19.83852
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_35_383.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_35_383.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_35_383.jpg, -0.0968869, 0, 0, 19.95268
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_35_497.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_35_497.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_35_497.jpg, 0, 0, 0, 19.72496
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_35_599.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_35_599.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_35_599.jpg, 0, 0, 0, 19.14116
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_35_708.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_35_708.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_35_708.jpg, -0.2972317, 0, 0, 19.29519
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_35_817.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_35_817.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_35_817.jpg, -0.002853375, 0, 0, 19.08806
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_35_927.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_35_927.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_35_927.jpg, -0.3014387, 0, 0, 18.39959
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_36_034.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_36_034.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_36_034.jpg, 0, 0, 0, 18.15352
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_36_135.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_36_135.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_36_135.jpg, -0.06586333, 0, 0, 18.46309
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_36_240.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_36_240.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_36_240.jpg, -0.3170876, 0, 0, 17.70937
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_36_347.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_36_347.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_36_347.jpg, -0.04066436, 0, 0, 18.02592
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_36_447.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_36_447.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_36_447.jpg, -0.2699303, 0, 0, 17.30188
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_36_547.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_36_547.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_36_547.jpg, -0.04407045, 0, 0, 17.6453
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_36_648.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_36_648.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_36_648.jpg, 0, 0, 0, 16.9374
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_36_754.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_36_754.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_36_754.jpg, 0, 0, 0, 16.72093
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_36_864.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_36_864.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_36_864.jpg, 0, 0, 0, 17.08795
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_36_974.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_36_974.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_36_974.jpg, -0.3300609, 0, 0, 16.83362
C:\Users\qanai\Documents\self driving\final IMG\IMG\center_2019_08_22_14_06_37_082.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\left_2019_08_22_14_06_37_082.jpg, C:\Users\qanai\Documents\self driving\final IMG\IMG\right_2019_08_22_14_06_37_082.jpg, -0.04215957, 0, 0, 16.12925
